"ID";"SoortMisdrijf";"RegioS";"Perioden";"TotaalGeregistreerdeMisdrijven_1";"GeregistreerdeMisdrijvenPer1000Inw_3"
"119277";"2020400";"GM1651";"2015JJ00";"       0";"     0.0"
"119285";"2020400";"GM0770";"2015JJ00";"       5";"       ."
"119293";"2020400";"GM0905";"2015JJ00";"";""
"119301";"2020400";"GM1903";"2015JJ00";"       5";"       ."
"119309";"2020400";"GM0772";"2015JJ00";"      30";"       ."
"119317";"2020400";"GM0230";"2015JJ00";"       0";"     0.0"
"119325";"2020400";"GM0114";"2015JJ00";"       5";"       ."
"119333";"2020400";"GM0388";"2015JJ00";"       0";"     0.0"
"119341";"2020400";"GM0153";"2015JJ00";"      20";"       ."
"119349";"2020400";"GM0232";"2015JJ00";"       5";"       ."
"119357";"2020400";"GM0233";"2015JJ00";"       5";"       ."
"119365";"2020400";"GM0777";"2015JJ00";"      10";"       ."
"119373";"2020400";"GM1722";"2015JJ00";"       0";"     0.0"
"119381";"2020400";"GM0070";"2015JJ00";"       0";"     0.0"
"119389";"2020400";"GM1921";"2015JJ00";"       5";"       ."
"119397";"2020400";"GM1940";"2015JJ00";"";""
"119405";"2020400";"GM0653";"2015JJ00";"";""
"119413";"2020400";"GM0779";"2015JJ00";"       0";"     0.0"
"119421";"2020400";"GM0236";"2015JJ00";"       5";"       ."
"119429";"2020400";"GM1771";"2015JJ00";"       5";"       ."
"119437";"2020400";"GM1652";"2015JJ00";"       5";"       ."
"119445";"2020400";"GM0907";"2015JJ00";"       5";"       ."
"119453";"2020400";"GM0689";"2015JJ00";"       0";"     0.0"
"119461";"2020400";"GM0784";"2015JJ00";"       0";"     0.0"
"119469";"2020400";"GM0511";"2015JJ00";"";""
"119477";"2020400";"GM1924";"2015JJ00";"       5";"       ."
"119485";"2020400";"GM0664";"2015JJ00";"      10";"       ."
"119493";"2020400";"GM0785";"2015JJ00";"       0";"     0.0"
"119501";"2020400";"GM1942";"2015JJ00";"";""
"119509";"2020400";"GM0512";"2015JJ00";"       5";"       ."
"119517";"2020400";"GM0513";"2015JJ00";"       5";"       ."
"119525";"2020400";"GM0693";"2015JJ00";"";""
"119533";"2020400";"GM0365";"2015JJ00";"";""
"119541";"2020400";"GM0786";"2015JJ00";"       0";"     0.0"
"119549";"2020400";"GM0518";"2015JJ00";"      65";"       ."
"119557";"2020400";"GM0241";"2015JJ00";"       0";"     0.0"
"119565";"2020400";"GM0014";"2015JJ00";"      30";"       ."
"119573";"2020400";"GM0015";"2015JJ00";"       0";"     0.0"
"119581";"2020400";"GM1729";"2015JJ00";"       0";"     0.0"
"119589";"2020400";"GM0158";"2015JJ00";"       0";"     0.0"
"119597";"2020400";"GM0788";"2015JJ00";"       0";"     0.0"
"119605";"2020400";"GM0392";"2015JJ00";"      15";"       ."
"119613";"2020400";"GM0393";"2015JJ00";"       0";"     0.0"
"119621";"2020400";"GM0394";"2015JJ00";"      15";"       ."
"119629";"2020400";"GM1655";"2015JJ00";"       0";"     0.0"
"119637";"2020400";"GM0160";"2015JJ00";"       5";"       ."
"119645";"2020400";"GM0243";"2015JJ00";"       5";"       ."
"119653";"2020400";"GM0523";"2015JJ00";"       0";"     0.0"
"119661";"2020400";"GM0017";"2015JJ00";"       5";"       ."
"119669";"2020400";"GM0395";"2015JJ00";"";""
"119677";"2020400";"GM0072";"2015JJ00";"       5";"       ."
"119685";"2020400";"GM0244";"2015JJ00";"       0";"     0.0"
"119693";"2020400";"GM0396";"2015JJ00";"       5";"       ."
"119701";"2020400";"GM0397";"2015JJ00";"      10";"       ."
"119709";"2020400";"GM0246";"2015JJ00";"       0";"     0.0"
"119717";"2020400";"GM0074";"2015JJ00";"      10";"       ."
"119725";"2020400";"GM0398";"2015JJ00";"      10";"       ."
"119733";"2020400";"GM0917";"2015JJ00";"      15";"       ."
"119741";"2020400";"GM1658";"2015JJ00";"       5";"       ."
"119749";"2020400";"GM0399";"2015JJ00";"       0";"     0.0"
"119757";"2020400";"GM0400";"2015JJ00";"       5";"       ."
"119765";"2020400";"GM0163";"2015JJ00";"       0";"     0.0"
"119773";"2020400";"GM0530";"2015JJ00";"       5";"       ."
"119781";"2020400";"GM0794";"2015JJ00";"      10";"       ."
"119789";"2020400";"GM0531";"2015JJ00";"       0";"     0.0"
"119797";"2020400";"GM0164";"2015JJ00";"      20";"       ."
"119805";"2020400";"GM0796";"2015JJ00";"      20";"       ."
"119813";"2020400";"GM0252";"2015JJ00";"       0";"     0.0"
"119821";"2020400";"GM0797";"2015JJ00";"      10";"       ."
"119829";"2020400";"GM0534";"2015JJ00";"       0";"     0.0"
"119837";"2020400";"GM0798";"2015JJ00";"       0";"     0.0"
"119845";"2020400";"GM0402";"2015JJ00";"      15";"       ."
"119853";"2020400";"GM1735";"2015JJ00";"      10";"       ."
"119861";"2020400";"GM1911";"2015JJ00";"       5";"       ."
"119869";"2020400";"GM0118";"2015JJ00";"      10";"       ."
"119877";"2020400";"GM0018";"2015JJ00";"       0";"     0.0"
"119885";"2020400";"GM0405";"2015JJ00";"      20";"       ."
"119893";"2020400";"GM1507";"2015JJ00";"       5";"       ."
"119901";"2020400";"GM0321";"2015JJ00";"      10";"       ."
"119909";"2020400";"GM0406";"2015JJ00";"      10";"       ."
"119917";"2020400";"GM0677";"2015JJ00";"       0";"     0.0"
"119925";"2020400";"GM0353";"2015JJ00";"       5";"       ."
"119933";"2020400";"GM1884";"2015JJ00";"       5";"       ."
"119941";"2020400";"GM0166";"2015JJ00";"       0";"     0.0"
"119949";"2020400";"GM0678";"2015JJ00";"       0";"     0.0"
"119957";"2020400";"GM0537";"2015JJ00";"       5";"       ."
"119965";"2020400";"GM0928";"2015JJ00";"       0";"     0.0"
"119973";"2020400";"GM1598";"2015JJ00";"       5";"       ."
"119981";"2020400";"GM0079";"2015JJ00";"       5";"       ."
"119989";"2020400";"GM0588";"2015JJ00";"       0";"     0.0"
"119997";"2020400";"GM0542";"2015JJ00";"       0";"     0.0"
"120005";"2020400";"GM1931";"2015JJ00";"      10";"       ."
"120013";"2020400";"GM1659";"2015JJ00";"       0";"     0.0"
"120021";"2020400";"GM1685";"2015JJ00";"       0";"     0.0"
"120029";"2020400";"GM0882";"2015JJ00";"       5";"       ."
"120037";"2020400";"GM0415";"2015JJ00";"       0";"     0.0"
"120045";"2020400";"GM0416";"2015JJ00";"      10";"       ."
"120053";"2020400";"GM1621";"2015JJ00";"      10";"       ."
"120061";"2020400";"GM0417";"2015JJ00";"       0";"     0.0"
"120069";"2020400";"GM0022";"2015JJ00";"       5";"       ."
"120077";"2020400";"GM0545";"2015JJ00";"       0";"     0.0"
"120085";"2020400";"GM0080";"2015JJ00";"      20";"       ."
"120093";"2020400";"GM0081";"2015JJ00";"       0";"     0.0"
"120101";"2020400";"GM0546";"2015JJ00";"      10";"       ."
"120109";"2020400";"GM0547";"2015JJ00";"       0";"     0.0"
"120117";"2020400";"GM1916";"2015JJ00";"      15";"       ."
"120125";"2020400";"GM0995";"2015JJ00";"      10";"       ."
"120133";"2020400";"GM0082";"2015JJ00";"";""
"120141";"2020400";"GM1640";"2015JJ00";"      10";"       ."
"120149";"2020400";"GM0327";"2015JJ00";"       5";"       ."
"120157";"2020400";"GM0694";"2015JJ00";"";""
"120165";"2020400";"GM0733";"2015JJ00";"       0";"     0.0"
"120173";"2020400";"GM1705";"2015JJ00";"       5";"       ."
"120181";"2020400";"GM0553";"2015JJ00";"       0";"     0.0"
"120189";"2020400";"GM0808";"2015JJ00";"";""
"120197";"2020400";"GM0140";"2015JJ00";"       0";"     0.0"
"120205";"2020400";"GM0262";"2015JJ00";"       5";"       ."
"120213";"2020400";"GM0329";"2015JJ00";"";""
"120221";"2020400";"GM0809";"2015JJ00";"       0";"     0.0"
"120229";"2020400";"GM0331";"2015JJ00";"       5";"       ."
"120237";"2020400";"GM0024";"2015JJ00";"       5";"       ."
"120245";"2020400";"GM0168";"2015JJ00";"       5";"       ."
"120253";"2020400";"GM0333";"2015JJ00";"";""
"120261";"2020400";"GM1671";"2015JJ00";"";""
"120269";"2020400";"GM0263";"2015JJ00";"       5";"       ."
"120277";"2020400";"GM1641";"2015JJ00";"       0";"     0.0"
"120285";"2020400";"GM0556";"2015JJ00";"       5";"       ."
"120293";"2020400";"GM0935";"2015JJ00";"      15";"       ."
"120301";"2020400";"GM0936";"2015JJ00";"";""
"120309";"2020400";"GM1663";"2015JJ00";"       0";"     0.0"
"120317";"2020400";"GM0025";"2015JJ00";"       0";"     0.0"
"120325";"2020400";"GM0420";"2015JJ00";"       5";"       ."
"120333";"2020400";"GM0938";"2015JJ00";"       0";"     0.0"
"120341";"2020400";"GM1948";"2015JJ00";"";""
"120349";"2020400";"GM0083";"2015JJ00";"";""
"120357";"2020400";"GM1908";"2015JJ00";"       0";"     0.0"
"120365";"2020400";"GM1987";"2015JJ00";"       0";"     0.0"
"120373";"2020400";"GM0119";"2015JJ00";"       5";"       ."
"120381";"2020400";"GM0687";"2015JJ00";"       5";"       ."
"120389";"2020400";"GM0559";"2015JJ00";"";""
"120397";"2020400";"GM1842";"2015JJ00";"       0";"     0.0"
"120405";"2020400";"GM1731";"2015JJ00";"       5";"       ."
"120413";"2020400";"GM0815";"2015JJ00";"       0";"     0.0"
"120421";"2020400";"GM0265";"2015JJ00";"";""
"120429";"2020400";"GM1709";"2015JJ00";"       5";"       ."
"120437";"2020400";"GM1927";"2015JJ00";"       0";"     0.0"
"120445";"2020400";"GM1955";"2015JJ00";"       5";"       ."
"120453";"2020400";"GM0335";"2015JJ00";"       0";"     0.0"
"120461";"2020400";"GM0944";"2015JJ00";"       0";"     0.0"
"120469";"2020400";"GM0424";"2015JJ00";"       0";"     0.0"
"120477";"2020400";"GM0425";"2015JJ00";"       5";"       ."
"120485";"2020400";"GM1740";"2015JJ00";"       0";"     0.0"
"120493";"2020400";"GM0643";"2015JJ00";"";""
"120501";"2020400";"GM0946";"2015JJ00";"       5";"       ."
"120509";"2020400";"GM0304";"2015JJ00";"       0";"     0.0"
"120517";"2020400";"GM0412";"2015JJ00";"";""
"120525";"2020400";"GM0356";"2015JJ00";"      10";"       ."
"120533";"2020400";"GM0569";"2015JJ00";"       5";"       ."
"120541";"2020400";"GM0571";"2015JJ00";"";""
"120549";"2020400";"GM0104";"2015JJ00";"";""
"120557";"2020400";"GM0267";"2015JJ00";"       5";"       ."
"120565";"2020400";"GM0268";"2015JJ00";"      20";"       ."
"120573";"2020400";"GM1930";"2015JJ00";"      15";"       ."
"120581";"2020400";"GM1695";"2015JJ00";"       0";"     0.0"
"120589";"2020400";"GM1699";"2015JJ00";"       5";"       ."
"120597";"2020400";"GM0171";"2015JJ00";"      10";"       ."
"120605";"2020400";"GM0575";"2015JJ00";"       5";"       ."
"120613";"2020400";"GM0576";"2015JJ00";"       0";"     0.0"
"120621";"2020400";"GM0820";"2015JJ00";"       0";"     0.0"
"120629";"2020400";"GM0302";"2015JJ00";"       5";"       ."
"120637";"2020400";"GM0951";"2015JJ00";"       5";"       ."
"120645";"2020400";"GM0579";"2015JJ00";"       0";"     0.0"
"120653";"2020400";"GM0823";"2015JJ00";"       0";"     0.0"
"120661";"2020400";"GM0824";"2015JJ00";"       5";"       ."
"120669";"2020400";"GM1895";"2015JJ00";"       5";"       ."
"120677";"2020400";"GM0269";"2015JJ00";"       0";"     0.0"
"120685";"2020400";"GM0173";"2015JJ00";"       0";"     0.0"
"120693";"2020400";"GM1773";"2015JJ00";"       0";"     0.0"
"120701";"2020400";"GM0175";"2015JJ00";"       5";"       ."
"120709";"2020400";"GM0881";"2015JJ00";"       0";"     0.0"
"120717";"2020400";"GM1586";"2015JJ00";"       5";"       ."
"120725";"2020400";"GM0826";"2015JJ00";"       5";"       ."
"120733";"2020400";"GM0580";"2015JJ00";"";""
"120741";"2020400";"GM0085";"2015JJ00";"       0";"     0.0"
"120749";"2020400";"GM0431";"2015JJ00";"       0";"     0.0"
"120757";"2020400";"GM0432";"2015JJ00";"       5";"       ."
"120765";"2020400";"GM0086";"2015JJ00";"       0";"     0.0"
"120773";"2020400";"GM0828";"2015JJ00";"      15";"       ."
"120781";"2020400";"GM0584";"2015JJ00";"       5";"       ."
"120789";"2020400";"GM1509";"2015JJ00";"      10";"       ."
"120797";"2020400";"GM0437";"2015JJ00";"       0";"     0.0"
"120805";"2020400";"GM0644";"2015JJ00";"";""
"120813";"2020400";"GM0589";"2015JJ00";"       5";"       ."
"120821";"2020400";"GM1734";"2015JJ00";"       0";"     0.0"
"120829";"2020400";"GM0590";"2015JJ00";"       5";"       ."
"120837";"2020400";"GM1894";"2015JJ00";"       5";"       ."
"120845";"2020400";"GM0765";"2015JJ00";"       5";"       ."
"120853";"2020400";"GM1926";"2015JJ00";"       5";"       ."
"120861";"2020400";"GM0439";"2015JJ00";"      10";"       ."
"120869";"2020400";"GM0273";"2015JJ00";"       5";"       ."
"120877";"2020400";"GM0177";"2015JJ00";"       5";"       ."
"120885";"2020400";"GM0595";"2015JJ00";"";""
"120893";"2020400";"GM0703";"2015JJ00";"       0";"     0.0"
"120901";"2020400";"GM0274";"2015JJ00";"       5";"       ."
"120909";"2020400";"GM0339";"2015JJ00";"       5";"       ."
"120917";"2020400";"GM1667";"2015JJ00";"       0";"     0.0"
"120925";"2020400";"GM0275";"2015JJ00";"      10";"       ."
"120933";"2020400";"GM0340";"2015JJ00";"       0";"     0.0"
"120941";"2020400";"GM0597";"2015JJ00";"      10";"       ."
"120949";"2020400";"GM0196";"2015JJ00";"       0";"     0.0"
"120957";"2020400";"GM1672";"2015JJ00";"";""
"120965";"2020400";"GM1742";"2015JJ00";"       0";"     0.0"
"120973";"2020400";"GM0603";"2015JJ00";"       5";"       ."
"120981";"2020400";"GM1669";"2015JJ00";"       0";"     0.0"
"120989";"2020400";"GM0957";"2015JJ00";"      10";"       ."
"120997";"2020400";"GM0736";"2015JJ00";"      10";"       ."
"121005";"2020400";"GM1674";"2015JJ00";"      10";"       ."
"121013";"2020400";"GM0599";"2015JJ00";"      80";"       ."
"121021";"2020400";"GM0600";"2015JJ00";"";""
"121029";"2020400";"GM0277";"2015JJ00";"       0";"     0.0"
"121037";"2020400";"GM0840";"2015JJ00";"       0";"     0.0"
"121045";"2020400";"GM0441";"2015JJ00";"       5";"       ."
"121053";"2020400";"GM0458";"2015JJ00";"";""
"121061";"2020400";"GM0279";"2015JJ00";"       0";"     0.0"
"121069";"2020400";"GM0606";"2015JJ00";"      10";"       ."
"121077";"2020400";"GM0088";"2015JJ00";"       0";"     0.0"
"121085";"2020400";"GM0844";"2015JJ00";"       0";"     0.0"
"121093";"2020400";"GM0962";"2015JJ00";"       0";"     0.0"
"121101";"2020400";"GM0608";"2015JJ00";"";""
"121109";"2020400";"GM1676";"2015JJ00";"      10";"       ."
"121117";"2020400";"GM0965";"2015JJ00";"       0";"     0.0"
"121125";"2020400";"GM1702";"2015JJ00";"       5";"       ."
"121133";"2020400";"GM0845";"2015JJ00";"       0";"     0.0"
"121141";"2020400";"GM0846";"2015JJ00";"       5";"       ."
"121149";"2020400";"GM1883";"2015JJ00";"       5";"       ."
"121157";"2020400";"GM0051";"2015JJ00";"";""
"121165";"2020400";"GM0610";"2015JJ00";"       0";"     0.0"
"121173";"2020400";"GM0040";"2015JJ00";"       0";"     0.0"
"121181";"2020400";"GM1714";"2015JJ00";"       0";"     0.0"
"121189";"2020400";"GM0090";"2015JJ00";"       5";"       ."
"121197";"2020400";"GM0091";"2015JJ00";"";""
"121205";"2020400";"GM0342";"2015JJ00";"       5";"       ."
"121213";"2020400";"GM0847";"2015JJ00";"       0";"     0.0"
"121221";"2020400";"GM0848";"2015JJ00";"       5";"       ."
"121229";"2020400";"GM0612";"2015JJ00";"";""
"121237";"2020400";"GM0037";"2015JJ00";"       5";"       ."
"121245";"2020400";"GM0180";"2015JJ00";"       5";"       ."
"121253";"2020400";"GM0532";"2015JJ00";"      10";"       ."
"121261";"2020400";"GM0851";"2015JJ00";"       0";"     0.0"
"121269";"2020400";"GM1708";"2015JJ00";"      10";"       ."
"121277";"2020400";"GM0971";"2015JJ00";"       0";"     0.0"
"121285";"2020400";"GM1904";"2015JJ00";"       5";"       ."
"121293";"2020400";"GM0617";"2015JJ00";"       0";"     0.0"
"121301";"2020400";"GM1900";"2015JJ00";"      15";"       ."
"121309";"2020400";"GM0715";"2015JJ00";"       5";"       ."
"121317";"2020400";"GM0093";"2015JJ00";"       0";"     0.0"
"121325";"2020400";"GM0448";"2015JJ00";"       0";"     0.0"
"121333";"2020400";"GM1525";"2015JJ00";"       5";"       ."
"121341";"2020400";"GM0716";"2015JJ00";"       5";"       ."
"121349";"2020400";"GM0281";"2015JJ00";"       5";"       ."
"121357";"2020400";"GM0855";"2015JJ00";"      15";"       ."
"121365";"2020400";"GM0183";"2015JJ00";"       0";"     0.0"
"121373";"2020400";"GM1700";"2015JJ00";"       0";"     0.0"
"121381";"2020400";"GM1730";"2015JJ00";"       5";"       ."
"121389";"2020400";"GM0737";"2015JJ00";"       5";"       ."
"121397";"2020400";"GM0282";"2015JJ00";"";""
"121405";"2020400";"GM0856";"2015JJ00";"      10";"       ."
"121413";"2020400";"GM0450";"2015JJ00";"       0";"     0.0"
"121421";"2020400";"GM0451";"2015JJ00";"       0";"     0.0"
"121429";"2020400";"GM0184";"2015JJ00";"       5";"       ."
"121437";"2020400";"GM0344";"2015JJ00";"      60";"       ."
"121445";"2020400";"GM1581";"2015JJ00";"      10";"       ."
"121453";"2020400";"GM0981";"2015JJ00";"       0";"     0.0"
"121461";"2020400";"GM0994";"2015JJ00";"       0";"     0.0"
"121469";"2020400";"GM0858";"2015JJ00";"       5";"       ."
"121477";"2020400";"GM0047";"2015JJ00";"       5";"       ."
"121485";"2020400";"GM0345";"2015JJ00";"      10";"       ."
"121493";"2020400";"GM0717";"2015JJ00";"       0";"     0.0"
"121501";"2020400";"GM0860";"2015JJ00";"       5";"       ."
"121509";"2020400";"GM0861";"2015JJ00";"      10";"       ."
"121517";"2020400";"GM0453";"2015JJ00";"      10";"       ."
"121525";"2020400";"GM0983";"2015JJ00";"      15";"       ."
"121533";"2020400";"GM0984";"2015JJ00";"       5";"       ."
"121541";"2020400";"GM0620";"2015JJ00";"       5";"       ."
"121549";"2020400";"GM0622";"2015JJ00";"      10";"       ."
"121557";"2020400";"GM0048";"2015JJ00";"       0";"     0.0"
"121565";"2020400";"GM0096";"2015JJ00";"       0";"     0.0"
"121573";"2020400";"GM0718";"2015JJ00";"      10";"       ."
"121581";"2020400";"GM0623";"2015JJ00";"";""
"121589";"2020400";"GM0986";"2015JJ00";"       0";"     0.0"
"121597";"2020400";"GM0626";"2015JJ00";"       0";"     0.0"
"121605";"2020400";"GM0285";"2015JJ00";"       5";"       ."
"121613";"2020400";"GM0865";"2015JJ00";"       5";"       ."
"121621";"2020400";"GM0866";"2015JJ00";"       0";"     0.0"
"121629";"2020400";"GM0867";"2015JJ00";"      10";"       ."
"121637";"2020400";"GM0627";"2015JJ00";"       0";"     0.0"
"121645";"2020400";"GM0289";"2015JJ00";"       5";"       ."
"121653";"2020400";"GM0629";"2015JJ00";"       0";"     0.0"
"121661";"2020400";"GM0852";"2015JJ00";"       0";"     0.0"
"121669";"2020400";"GM0988";"2015JJ00";"       5";"       ."
"121677";"2020400";"GM0457";"2015JJ00";"       5";"       ."
"121685";"2020400";"GM0870";"2015JJ00";"       5";"       ."
"121693";"2020400";"GM0459";"2015JJ00";"";""
"121701";"2020400";"GM0668";"2015JJ00";"       5";"       ."
"121709";"2020400";"GM1701";"2015JJ00";"       5";"       ."
"121717";"2020400";"GM0293";"2015JJ00";"       0";"     0.0"
"121725";"2020400";"GM1783";"2015JJ00";"      15";"       ."
"121733";"2020400";"GM0098";"2015JJ00";"       0";"     0.0"
"121741";"2020400";"GM0614";"2015JJ00";"       0";"     0.0"
"121749";"2020400";"GM0189";"2015JJ00";"       0";"     0.0"
"121757";"2020400";"GM0462";"2015JJ00";"";""
"121765";"2020400";"GM0463";"2015JJ00";"";""
"121773";"2020400";"GM0296";"2015JJ00";"       5";"       ."
"121781";"2020400";"GM1696";"2015JJ00";"       5";"       ."
"121789";"2020400";"GM0352";"2015JJ00";"       5";"       ."
"121797";"2020400";"GM0053";"2015JJ00";"       0";"     0.0"
"121805";"2020400";"GM0294";"2015JJ00";"       5";"       ."
"121813";"2020400";"GM0873";"2015JJ00";"       0";"     0.0"
"121821";"2020400";"GM0632";"2015JJ00";"      15";"       ."
"121829";"2020400";"GM1690";"2015JJ00";"       5";"       ."
"121837";"2020400";"GM0880";"2015JJ00";"       0";"     0.0"
"121845";"2020400";"GM0351";"2015JJ00";"       5";"       ."
"121853";"2020400";"GM0874";"2015JJ00";"       0";"     0.0"
"121861";"2020400";"GM0710";"2015JJ00";"";""
"121869";"2020400";"GM0683";"2015JJ00";"";""
"121877";"2020400";"GM0479";"2015JJ00";"       5";"       ."
"121885";"2020400";"GM0297";"2015JJ00";"       0";"     0.0"
"121893";"2020400";"GM0473";"2015JJ00";"       5";"       ."
"121901";"2020400";"GM0707";"2015JJ00";"       0";"     0.0"
"121909";"2020400";"GM0478";"2015JJ00";"       0";"     0.0"
"121917";"2020400";"GM0050";"2015JJ00";"       5";"       ."
"121925";"2020400";"GM0355";"2015JJ00";"      10";"       ."
"121933";"2020400";"GM0299";"2015JJ00";"       5";"       ."
"121941";"2020400";"GM0476";"2015JJ00";"";""
"121949";"2020400";"GM0637";"2015JJ00";"      15";"       ."
"121957";"2020400";"GM0638";"2015JJ00";"       0";"     0.0"
"121965";"2020400";"GM0056";"2015JJ00";"       0";"     0.0"
"121973";"2020400";"GM1892";"2015JJ00";"       5";"       ."
